provinceName,countryName,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
黑龙江省,中国,925,384,485,13,2020-04-23 13:53:59.161
香港,中国,1033,47,678,4,2020-04-23 13:53:59.161
台湾,中国,426,343,236,6,2020-04-23 13:53:59.161
上海市,中国,640,300,532,7,2020-04-23 13:53:59.161
内蒙古自治区,中国,194,34,108,1,2020-04-23 13:53:59.161
湖北省,中国,68128,0,63547,4512,2020-04-23 13:53:59.161
北京市,中国,593,164,522,8,2020-04-23 13:53:59.161
广东省,中国,1584,11,1518,8,2020-04-23 13:53:59.161
山西省,中国,197,18,142,0,2020-04-23 13:53:59.161
陕西省,中国,279,1,253,3,2020-04-23 13:53:59.161
澳门,中国,45,9,26,0,2020-04-23 13:53:59.161
山东省,中国,787,14,766,7,2020-04-23 13:53:59.161
浙江省,中国,1268,3,1254,1,2020-04-23 13:53:59.161
福建省,中国,355,3,342,1,2020-04-23 13:53:59.161
江苏省,中国,653,3,645,0,2020-04-23 13:53:59.161
天津市,中国,189,48,178,3,2020-04-23 13:53:59.161
吉林省,中国,107,3,98,1,2020-04-23 13:53:59.161
河北省,中国,328,0,317,6,2020-04-23 13:53:59.161
云南省,中国,184,0,178,2,2020-04-23 13:53:59.161
重庆市,中国,579,1,570,6,2020-04-23 13:53:59.161
安徽省,中国,991,0,984,6,2020-04-23 13:53:59.161
四川省,中国,561,13,557,3,2020-04-23 13:53:59.161
辽宁省,中国,146,0,143,2,2020-04-23 13:53:59.161
河南省,中国,1276,0,1254,22,2020-04-23 13:53:59.161
湖南省,中国,1019,0,1015,4,2020-04-23 13:53:59.161
江西省,中国,937,0,936,1,2020-04-23 13:53:59.161
广西壮族自治区,中国,254,0,252,2,2020-04-23 13:53:59.161
海南省,中国,168,0,162,6,2020-04-23 13:53:59.161
贵州省,中国,147,0,145,2,2020-04-23 13:53:59.161
甘肃省,中国,139,0,137,2,2020-04-23 13:53:59.161
新疆维吾尔自治区,中国,76,0,73,3,2020-04-23 13:53:59.161
宁夏回族自治区,中国,75,0,75,0,2020-04-23 13:53:59.161
青海省,中国,18,0,18,0,2020-04-23 13:53:59.161
西藏自治区,中国,1,0,1,0,2020-04-23 13:53:59.161
美国,美国,841556,0,78474,46688,2020-04-23 13:53:59.161
英国,英国,133495,0,344,18100,2020-04-23 13:53:59.161
意大利,意大利,187327,0,54543,25085,2020-04-23 13:53:59.161
西班牙,西班牙,208389,0,85915,21717,2020-04-23 13:53:59.161
土耳其,土耳其,98674,0,16477,2376,2020-04-23 13:53:59.161
法国,法国,119151,0,40657,21340,2020-04-23 13:53:59.161
俄罗斯,俄罗斯,57999,0,4420,513,2020-04-23 13:53:59.161
德国,德国,145694,0,99400,4879,2020-04-23 13:53:59.161
荷兰,荷兰,34842,0,291,4054,2020-04-23 13:53:59.161
比利时,比利时,41889,0,9434,6262,2020-04-23 13:53:59.161
加拿大,加拿大,40191,0,13986,1976,2020-04-23 13:53:59.161
葡萄牙,葡萄牙,21982,0,1143,785,2020-04-23 13:53:59.161
巴西,巴西,45757,0,25318,2906,2020-04-23 13:53:59.161
伊朗,伊朗,85996,0,63113,5391,2020-04-23 13:53:59.161
印度,印度,20471,0,3960,652,2020-04-23 13:53:59.161
瑞典,瑞典,16093,0,550,1939,2020-04-23 13:53:59.161
秘鲁,秘鲁,19250,0,7027,530,2020-04-23 13:53:59.161
沙特阿拉伯,沙特阿拉伯,12772,0,1812,109,2020-04-23 13:53:59.161
日本,日本,11991,0,1069,295,2020-04-23 13:53:59.161
墨西哥,墨西哥,10544,0,1,970,2020-04-23 13:53:59.161
新加坡,新加坡,10141,0,683,11,2020-04-23 13:53:59.161
厄瓜多尔,厄瓜多尔,10398,0,501,520,2020-04-23 13:53:59.161
以色列,以色列,14326,0,4961,187,2020-04-23 13:53:59.161
波兰,波兰,10169,0,1513,426,2020-04-23 13:53:59.161
巴基斯坦,巴基斯坦,9749,0,2066,209,2020-04-23 13:53:59.161
挪威,挪威,7275,0,0,187,2020-04-23 13:53:59.161
罗马尼亚,罗马尼亚,9710,0,2406,508,2020-04-23 13:53:59.161
爱尔兰,爱尔兰,16671,0,9233,769,2020-04-23 13:53:59.161
瑞士,瑞士,28071,0,19900,1508,2020-04-23 13:53:59.161
阿联酋,阿联酋,8238,0,1546,52,2020-04-23 13:53:59.161
卡塔尔,卡塔尔,7141,0,689,10,2020-04-23 13:53:59.161
塞尔维亚,塞尔维亚,7718,0,1153,152,2020-04-23 13:53:59.161
白俄罗斯,白俄罗斯,6723,0,577,55,2020-04-23 13:53:59.161
乌克兰,乌克兰,6592,0,467,174,2020-04-23 13:53:59.161
智利,智利,11296,0,5386,160,2020-04-23 13:53:59.161
印度尼西亚,印度尼西亚,7148,0,913,635,2020-04-23 13:53:59.161
菲律宾,菲律宾,6710,0,693,446,2020-04-23 13:53:59.161
捷克,捷克,7087,0,1989,208,2020-04-23 13:53:59.161
多米尼加,多米尼加,5044,0,0,245,2020-04-23 13:53:59.161
丹麦,丹麦,7912,0,2748,384,2020-04-23 13:53:59.161
巴拿马,巴拿马,4658,0,4,136,2020-04-23 13:53:59.161
哥伦比亚,哥伦比亚,4356,0,85,206,2020-04-23 13:53:59.161
芬兰,芬兰,4129,0,10,149,2020-04-23 13:53:59.161
卢森堡,卢森堡,3654,0,241,80,2020-04-23 13:53:59.161
孟加拉国,孟加拉国,3382,0,85,110,2020-04-23 13:53:59.161
奥地利,奥地利,14917,0,11328,510,2020-04-23 13:53:59.161
摩洛哥,摩洛哥,3446,0,417,149,2020-04-23 13:53:59.161
南非,南非,3635,0,1055,65,2020-04-23 13:53:59.161
埃及,埃及,3659,0,935,276,2020-04-23 13:53:59.161
阿根廷,阿根廷,3288,0,737,159,2020-04-23 13:53:59.161
澳大利亚,澳大利亚,6647,0,4291,74,2020-04-23 13:53:59.161
希腊,希腊,2401,0,19,121,2020-04-23 13:53:59.161
摩尔多瓦,摩尔多瓦,2641,0,505,73,2020-04-23 13:53:59.161
韩国,韩国,10702,0,8411,240,2020-04-23 13:53:59.161
马来西亚,马来西亚,5532,0,3452,93,2020-04-23 13:53:59.161
科威特,科威特,2248,0,443,13,2020-04-23 13:53:59.161
匈牙利,匈牙利,2168,0,295,225,2020-04-23 13:53:59.161
哈萨克斯坦,哈萨克斯坦,2025,0,489,19,2020-04-23 13:53:59.161
中国,中国,84302,0,78147,4642,2020-04-23 13:53:59.161
乌兹别克斯坦,乌兹别克斯坦,1657,0,225,6,2020-04-23 13:53:59.161
阿尔及利亚,阿尔及利亚,2910,0,1099,402,2020-04-23 13:53:59.161
阿曼,阿曼,1614,0,238,8,2020-04-23 13:53:59.161
爱沙尼亚,爱沙尼亚,1559,0,184,44,2020-04-23 13:53:59.161
波多黎各,波多黎各,1298,0,0,64,2020-04-23 13:53:59.161
古巴,古巴,1137,0,0,38,2020-04-23 13:53:59.161
斯洛文尼亚,斯洛文尼亚,1353,0,197,79,2020-04-23 13:53:59.161
克罗地亚,克罗地亚,1950,0,869,48,2020-04-23 13:53:59.161
加纳,加纳,1154,0,120,9,2020-04-23 13:53:59.161
巴林,巴林,2009,0,1026,7,2020-04-23 13:53:59.161
立陶宛,立陶宛,1370,0,357,38,2020-04-23 13:53:59.161
阿富汗,阿富汗,1143,0,135,36,2020-04-23 13:53:59.161
斯洛伐克,斯洛伐克,1244,0,284,14,2020-04-23 13:53:59.161
北马其顿,北马其顿,1259,0,272,56,2020-04-23 13:53:59.161
波黑,波黑,1350,0,460,54,2020-04-23 13:53:59.161
保加利亚,保加利亚,1024,0,153,49,2020-04-23 13:53:59.161
亚美尼亚,亚美尼亚,1473,0,633,24,2020-04-23 13:53:59.161
喀麦隆,喀麦隆,1163,0,305,43,2020-04-23 13:53:59.161
吉布提,吉布提,974,0,183,2,2020-04-23 13:53:59.161
塞浦路斯,塞浦路斯,790,0,0,17,2020-04-23 13:53:59.161
突尼斯,突尼斯,909,0,190,38,2020-04-23 13:53:59.161
拉脱维亚,拉脱维亚,761,0,71,11,2020-04-23 13:53:59.161
哥斯达黎加,哥斯达黎加,662,0,0,6,2020-04-23 13:53:59.161
尼日利亚,尼日利亚,873,0,197,28,2020-04-23 13:53:59.161
科特迪瓦,科特迪瓦,952,0,320,14,2020-04-23 13:53:59.161
阿塞拜疆,阿塞拜疆,1518,0,907,20,2020-04-23 13:53:59.161
几内亚,几内亚,761,0,164,6,2020-04-23 13:53:59.161
玻利维亚,玻利维亚,598,0,0,34,2020-04-23 13:53:59.161
黎巴嫩,黎巴嫩,682,0,108,22,2020-04-23 13:53:59.161
洪都拉斯,洪都拉斯,494,0,0,46,2020-04-23 13:53:59.161
尼日尔,尼日尔,662,0,193,22,2020-04-23 13:53:59.161
圣马力诺,圣马力诺,476,0,2,40,2020-04-23 13:53:59.161
泰国,泰国,2826,0,2352,49,2020-04-23 13:53:59.161
留尼旺,留尼旺,410,0,0,0,2020-04-23 13:53:59.161
吉尔吉斯斯坦,吉尔吉斯斯坦,612,0,201,7,2020-04-23 13:53:59.161
伊拉克,伊拉克,1631,0,1146,83,2020-04-23 13:53:59.161
马耳他,马耳他,443,0,44,3,2020-04-23 13:53:59.161
安道尔,安道尔,723,0,309,37,2020-04-23 13:53:59.161
巴勒斯坦,巴勒斯坦,441,0,77,3,2020-04-23 13:53:59.161
冰岛,冰岛,1785,0,1462,10,2020-04-23 13:53:59.161
格鲁吉亚,格鲁吉亚,411,0,98,5,2020-04-23 13:53:59.161
马约特,马约特,311,0,0,4,2020-04-23 13:53:59.161
马恩岛,马恩岛,307,0,0,10,2020-04-23 13:53:59.161
刚果（金）,刚果（金）,359,0,45,25,2020-04-23 13:53:59.161
危地马拉,危地马拉,294,0,0,9,2020-04-23 13:53:59.161
阿尔巴尼亚,阿尔巴尼亚,634,0,327,27,2020-04-23 13:53:59.161
委内瑞拉,委内瑞拉,285,0,0,10,2020-04-23 13:53:59.161
索马里,索马里,286,0,3,14,2020-04-23 13:53:59.161
坦桑尼亚,坦桑尼亚,284,0,11,10,2020-04-23 13:53:59.161
泽西岛,泽西岛,250,0,0,14,2020-04-23 13:53:59.161
根西岛,根西岛,239,0,0,10,2020-04-23 13:53:59.161
萨尔瓦多,萨尔瓦多,225,0,0,7,2020-04-23 13:53:59.161
牙买加,牙买加,223,0,0,6,2020-04-23 13:53:59.161
斯里兰卡,斯里兰卡,322,0,104,7,2020-04-23 13:53:59.161
肯尼亚,肯尼亚,303,0,83,14,2020-04-23 13:53:59.161
乌拉圭,乌拉圭,549,0,337,12,2020-04-23 13:53:59.161
黑山,黑山,315,0,116,5,2020-04-23 13:53:59.161
马里,马里,258,0,57,14,2020-04-23 13:53:59.161
法罗群岛,法罗群岛,185,0,0,0,2020-04-23 13:53:59.161
塞内加尔,塞内加尔,442,0,253,6,2020-04-23 13:53:59.161
布基纳法索,布基纳法索,609,0,389,39,2020-04-23 13:53:59.161
巴拉圭,巴拉圭,208,0,30,8,2020-04-23 13:53:59.161
刚果（布）,刚果（布）,186,0,16,6,2020-04-23 13:53:59.161
马提尼克,马提尼克,163,0,0,14,2020-04-23 13:53:59.161
加蓬,加蓬,166,0,24,1,2020-04-23 13:53:59.161
瓜德罗普岛,瓜德罗普岛,148,0,0,12,2020-04-23 13:53:59.161
苏丹,苏丹,162,0,14,13,2020-04-23 13:53:59.161
直布罗陀,直布罗陀,133,0,0,1,2020-04-23 13:53:59.161
约旦,约旦,435,0,297,7,2020-04-23 13:53:59.161
关岛,关岛,136,0,0,5,2020-04-23 13:53:59.161
钻石公主号邮轮,钻石公主号邮轮,712,0,574,13,2020-04-23 13:53:59.161
缅甸,缅甸,127,0,9,5,2020-04-23 13:53:59.161
特立尼达和多巴哥,特立尼达和多巴哥,114,0,0,8,2020-04-23 13:53:59.161
越南,越南,268,0,169,0,2020-04-23 13:53:59.161
法属圭亚那,法属圭亚那,97,0,0,1,2020-04-23 13:53:59.161
阿鲁巴,阿鲁巴,97,0,0,2,2020-04-23 13:53:59.161
埃塞俄比亚,埃塞俄比亚,116,0,21,3,2020-04-23 13:53:59.161
摩纳哥,摩纳哥,98,0,3,3,2020-04-23 13:53:59.161
马达加斯加,马达加斯加,121,0,35,0,2020-04-23 13:53:59.161
利比里亚,利比里亚,101,0,7,8,2020-04-23 13:53:59.161
百慕大,百慕大,86,0,0,5,2020-04-23 13:53:59.161
列支敦士登,列支敦士登,82,0,0,1,2020-04-23 13:53:59.161
赤道几内亚,赤道几内亚,84,0,7,1,2020-04-23 13:53:59.161
柬埔寨,柬埔寨,122,0,50,0,2020-04-23 13:53:59.161
佛得角,佛得角,73,0,1,1,2020-04-23 13:53:59.161
巴巴多斯,巴巴多斯,75,0,0,5,2020-04-23 13:53:59.161
马尔代夫,马尔代夫,85,0,16,0,2020-04-23 13:53:59.161
卢旺达,卢旺达,150,0,84,0,2020-04-23 13:53:59.161
开曼群岛,开曼群岛,66,0,0,2,2020-04-23 13:53:59.161
新西兰,新西兰,1113,4,1036,14,2020-04-23 13:53:59.161
毛里求斯,毛里求斯,329,0,261,9,2020-04-23 13:53:59.161
荷属圣马丁,荷属圣马丁,68,0,0,10,2020-04-23 13:53:59.161
法属波利尼西亚,法属波利尼西亚,57,0,0,0,2020-04-23 13:53:59.161
巴哈马,巴哈马,64,0,0,9,2020-04-23 13:53:59.161
塞拉利昂,塞拉利昂,61,0,6,0,2020-04-23 13:53:59.161
海地,海地,57,0,0,3,2020-04-23 13:53:59.161
圭亚那,圭亚那,67,0,9,7,2020-04-23 13:53:59.161
美属维尔京群岛,美属维尔京群岛,54,0,0,3,2020-04-23 13:53:59.161
几内亚比绍,几内亚比绍,52,0,3,0,2020-04-23 13:53:59.161
利比亚,利比亚,59,0,15,1,2020-04-23 13:53:59.161
尼泊尔,尼泊尔,42,0,2,0,2020-04-23 13:53:59.161
赞比亚共和国,赞比亚共和国,74,0,35,3,2020-04-23 13:53:59.161
乌干达,乌干达,63,0,28,0,2020-04-23 13:53:59.161
圣马丁岛,圣马丁岛,37,0,0,2,2020-04-23 13:53:59.161
乍得,乍得,34,0,0,0,2020-04-23 13:53:59.161
叙利亚,叙利亚,42,0,6,3,2020-04-23 13:53:59.161
莫桑比克,莫桑比克,41,0,8,0,2020-04-23 13:53:59.161
厄立特里亚,厄立特里亚,39,0,6,0,2020-04-23 13:53:59.161
蒙古,蒙古,34,0,5,0,2020-04-23 13:53:59.161
多哥,多哥,88,0,56,6,2020-04-23 13:53:59.161
贝宁,贝宁,54,0,27,1,2020-04-23 13:53:59.161
东帝汶,东帝汶,23,0,0,0,2020-04-23 13:53:59.161
文莱,文莱,138,0,115,1,2020-04-23 13:53:59.161
津巴布韦,津巴布韦,28,0,2,4,2020-04-23 13:53:59.161
斯威士兰,斯威士兰,31,0,10,1,2020-04-23 13:53:59.161
安提瓜和巴布达,安提瓜和巴布达,23,0,0,3,2020-04-23 13:53:59.161
博茨瓦纳,博茨瓦纳,20,0,0,1,2020-04-23 13:53:59.161
老挝,老挝,19,0,0,0,2020-04-23 13:53:59.161
马拉维,马拉维,23,0,3,2,2020-04-23 13:53:59.161
斐济,斐济,18,0,0,0,2020-04-23 13:53:59.161
新喀里多尼亚,新喀里多尼亚,18,0,0,0,2020-04-23 13:53:59.161
安哥拉,安哥拉,24,0,6,2,2020-04-23 13:53:59.161
伯利兹,伯利兹,18,0,0,2,2020-04-23 13:53:59.161
多米尼克,多米尼克,16,0,0,0,2020-04-23 13:53:59.161
圣卢西亚,圣卢西亚,15,0,0,0,2020-04-23 13:53:59.161
圣其茨和尼维斯,圣其茨和尼维斯,15,0,0,0,2020-04-23 13:53:59.161
格林那达,格林那达,14,0,0,0,2020-04-23 13:53:59.161
纳米比亚,纳米比亚,16,0,3,0,2020-04-23 13:53:59.161
库拉索岛,库拉索岛,14,0,0,1,2020-04-23 13:53:59.161
北马里亚纳群岛联邦,北马里亚纳群岛联邦,14,0,0,2,2020-04-23 13:53:59.161
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,12,0,0,0,2020-04-23 13:53:59.161
塞舌尔,塞舌尔,11,0,0,0,2020-04-23 13:53:59.161
格陵兰,格陵兰,11,0,0,0,2020-04-23 13:53:59.161
蒙特塞拉特,蒙特塞拉特,11,0,0,0,2020-04-23 13:53:59.161
福克兰群岛,福克兰群岛,11,0,0,0,2020-04-23 13:53:59.161
特克斯和凯科斯群岛,特克斯和凯科斯群岛,11,0,0,1,2020-04-23 13:53:59.161
梵蒂冈,梵蒂冈,9,0,0,0,2020-04-23 13:53:59.161
尼加拉瓜,尼加拉瓜,10,0,0,2,2020-04-23 13:53:59.161
冈比亚,冈比亚,10,0,2,1,2020-04-23 13:53:59.161
巴布亚新几内亚,巴布亚新几内亚,7,0,0,0,2020-04-23 13:53:59.161
中非共和国,中非共和国,16,0,10,0,2020-04-23 13:53:59.161
布隆迪共和国,布隆迪共和国,11,0,4,1,2020-04-23 13:53:59.161
不丹,不丹,6,0,0,0,2020-04-23 13:53:59.161
圣巴泰勒米岛,圣巴泰勒米岛,6,0,0,0,2020-04-23 13:53:59.161
荷兰加勒比地区,荷兰加勒比地区,5,0,0,0,2020-04-23 13:53:59.161
毛里塔尼亚,毛里塔尼亚,7,0,2,1,2020-04-23 13:53:59.161
南苏丹,南苏丹,4,0,0,0,2020-04-23 13:53:59.161
圣多美和普林西比,圣多美和普林西比,4,0,0,0,2020-04-23 13:53:59.161
苏里南,苏里南,10,0,6,1,2020-04-23 13:53:59.161
英属维尔京群岛,英属维尔京群岛,4,0,0,1,2020-04-23 13:53:59.161
安圭拉,安圭拉,3,0,0,0,2020-04-23 13:53:59.161
圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,1,0,0,0,2020-04-23 13:53:59.161
也门共和国,也门共和国,1,0,0,0,2020-04-23 13:53:59.161
圣马力诺,圣马力诺,476,0,2,40,2020-04-23 11:50:33.291
马提尼克,马提尼克,163,0,0,14,2020-04-23 11:50:33.291
苏丹,苏丹,162,0,14,13,2020-04-23 11:50:33.291
卢旺达,卢旺达,150,0,84,0,2020-04-23 11:50:33.291
瓜德罗普岛,瓜德罗普岛,148,0,0,12,2020-04-23 11:50:33.291
印度尼西亚,印度尼西亚,7148,0,913,635,2020-04-23 11:50:33.291
美国,美国,841556,0,78474,46688,2020-04-23 11:31:14.598
卢森堡,卢森堡,3654,0,241,80,2020-04-23 11:24:00.824
波黑,波黑,1350,0,460,54,2020-04-23 11:24:00.824
乌拉圭,乌拉圭,549,0,337,12,2020-04-23 11:24:00.824
缅甸,缅甸,127,0,9,5,2020-04-23 11:24:00.824
柬埔寨,柬埔寨,122,0,50,0,2020-04-23 11:24:00.824
马达加斯加,马达加斯加,121,0,35,0,2020-04-23 11:24:00.824
美国,美国,840476,0,77800,46640,2020-04-23 10:23:57.643
瑞典,瑞典,16093,0,550,1939,2020-04-23 10:23:57.643
厄瓜多尔,厄瓜多尔,10398,0,501,520,2020-04-23 10:23:57.643
波兰,波兰,10169,0,1513,426,2020-04-23 10:23:57.643
新加坡,新加坡,10141,0,683,11,2020-04-23 10:23:57.643
巴基斯坦,巴基斯坦,9749,0,2066,209,2020-04-23 10:23:57.643
罗马尼亚,罗马尼亚,9710,0,2406,508,2020-04-23 10:23:57.643
塞尔维亚,塞尔维亚,7718,0,1153,152,2020-04-23 10:23:57.643
智利,智利,11296,0,5386,160,2020-04-23 10:23:57.643
芬兰,芬兰,4129,0,10,149,2020-04-23 10:23:57.643
日本,日本,11991,0,1069,295,2020-04-23 10:23:57.643
墨西哥,墨西哥,10544,0,1,970,2020-04-23 10:23:57.643
塞内加尔,塞内加尔,442,0,253,6,2020-04-23 10:23:57.643
摩洛哥,摩洛哥,3446,0,417,149,2020-04-23 10:23:57.643
苏丹,苏丹,144,0,2,13,2020-04-23 10:23:57.643
韩国,韩国,10702,0,8411,240,2020-04-23 10:23:57.643
阿根廷,阿根廷,3288,0,737,159,2020-04-23 10:23:57.643
美国,美国,837947,0,77340,46497,2020-04-23 10:01:40.549
英国,英国,133495,0,344,18100,2020-04-23 10:01:40.549
意大利,意大利,187327,0,54543,25085,2020-04-23 10:01:40.549
土耳其,土耳其,98674,0,16477,2376,2020-04-23 10:01:40.549
西班牙,西班牙,208389,0,85915,21717,2020-04-23 10:01:40.549
荷兰,荷兰,34842,0,291,4054,2020-04-23 10:01:40.549
比利时,比利时,41889,0,9434,6262,2020-04-23 10:01:40.549
法国,法国,119151,0,40657,21340,2020-04-23 10:01:40.549
加拿大,加拿大,40191,0,13986,1976,2020-04-23 10:01:40.549
葡萄牙,葡萄牙,21982,0,1143,785,2020-04-23 10:01:40.549
巴西,巴西,45757,0,25318,2906,2020-04-23 10:01:40.549
伊朗,伊朗,85996,0,63113,5391,2020-04-23 10:01:40.549
印度,印度,20471,0,3960,652,2020-04-23 10:01:40.549
瑞典,瑞典,16004,0,550,1937,2020-04-23 10:01:40.549
俄罗斯,俄罗斯,57999,0,4420,513,2020-04-23 10:01:40.549
德国,德国,145694,0,99400,4879,2020-04-23 10:01:40.549
秘鲁,秘鲁,19250,0,7027,530,2020-04-23 10:01:40.549
沙特阿拉伯,沙特阿拉伯,12772,0,1812,109,2020-04-23 10:01:40.549
日本,日本,11581,0,1069,283,2020-04-23 10:01:40.549
新加坡,新加坡,10141,0,683,11,2020-04-23 10:01:40.549
厄瓜多尔,厄瓜多尔,10398,0,501,520,2020-04-23 10:01:40.549
以色列,以色列,14326,0,4961,187,2020-04-23 10:01:40.549
罗马尼亚,罗马尼亚,9710,0,2406,508,2020-04-23 10:01:40.549
爱尔兰,爱尔兰,16671,0,9233,769,2020-04-23 10:01:40.549
波兰,波兰,10169,0,1513,426,2020-04-23 10:01:40.549
瑞士,瑞士,28071,0,19900,1508,2020-04-23 10:01:40.549
阿联酋,阿联酋,8238,0,1546,52,2020-04-23 10:01:40.549
卡塔尔,卡塔尔,7141,0,689,10,2020-04-23 10:01:40.549
塞尔维亚,塞尔维亚,7718,0,1153,152,2020-04-23 10:01:40.549
乌克兰,乌克兰,6592,0,467,174,2020-04-23 10:01:40.549
挪威,挪威,7275,0,0,187,2020-04-23 10:01:40.549
印度尼西亚,印度尼西亚,7148,0,913,635,2020-04-23 10:01:40.549
菲律宾,菲律宾,6710,0,693,446,2020-04-23 10:01:40.549
捷克,捷克,7087,0,1989,208,2020-04-23 10:01:40.549
多米尼加,多米尼加,5044,0,0,245,2020-04-23 10:01:40.549
丹麦,丹麦,7912,0,2748,384,2020-04-23 10:01:40.549
巴基斯坦,巴基斯坦,9749,0,2066,209,2020-04-23 10:01:40.549
巴拿马,巴拿马,4658,0,4,136,2020-04-23 10:01:40.549
哥伦比亚,哥伦比亚,4356,0,85,206,2020-04-23 10:01:40.549
奥地利,奥地利,14917,0,11328,510,2020-04-23 10:01:40.549
摩洛哥,摩洛哥,3446,0,417,149,2020-04-23 10:01:40.549
孟加拉国,孟加拉国,3382,0,85,110,2020-04-23 10:01:40.549
芬兰,芬兰,4129,0,10,149,2020-04-23 10:01:40.549
南非,南非,3635,0,1055,65,2020-04-23 10:01:40.549
埃及,埃及,3659,0,935,276,2020-04-23 10:01:40.549
韩国,韩国,10694,0,8277,238,2020-04-23 10:01:40.549
马来西亚,马来西亚,5532,0,3452,93,2020-04-23 10:01:40.549
摩尔多瓦,摩尔多瓦,2641,0,505,73,2020-04-23 10:01:40.549
卢森堡,卢森堡,3654,0,241,80,2020-04-23 10:01:40.549
科威特,科威特,2248,0,443,13,2020-04-23 10:01:40.549
匈牙利,匈牙利,2168,0,295,225,2020-04-23 10:01:40.549
哈萨克斯坦,哈萨克斯坦,2025,0,489,19,2020-04-23 10:01:40.549
阿曼,阿曼,1614,0,238,8,2020-04-23 10:01:40.549
波多黎各,波多黎各,1298,0,0,64,2020-04-23 10:01:40.549
爱沙尼亚,爱沙尼亚,1559,0,184,44,2020-04-23 10:01:40.549
古巴,古巴,1137,0,0,38,2020-04-23 10:01:40.549
阿尔及利亚,阿尔及利亚,2910,0,1099,402,2020-04-23 10:01:40.549
斯洛文尼亚,斯洛文尼亚,1353,0,197,79,2020-04-23 10:01:40.549
加纳,加纳,1154,0,120,9,2020-04-23 10:01:40.549
克罗地亚,克罗地亚,1950,0,869,48,2020-04-23 10:01:40.549
巴林,巴林,2009,0,1026,7,2020-04-23 10:01:40.549
乌兹别克斯坦,乌兹别克斯坦,1657,0,225,6,2020-04-23 10:01:40.549
立陶宛,立陶宛,1370,0,357,38,2020-04-23 10:01:40.549
波黑,波黑,1350,0,460,54,2020-04-23 10:01:40.549
阿富汗,阿富汗,1143,0,135,36,2020-04-23 10:01:40.549
保加利亚,保加利亚,1024,0,153,49,2020-04-23 10:01:40.549
北马其顿,北马其顿,1259,0,272,56,2020-04-23 10:01:40.549
亚美尼亚,亚美尼亚,1473,0,633,24,2020-04-23 10:01:40.549
喀麦隆,喀麦隆,1163,0,305,43,2020-04-23 10:01:40.549
塞浦路斯,塞浦路斯,790,0,0,17,2020-04-23 10:01:40.549
吉布提,吉布提,974,0,183,2,2020-04-23 10:01:40.549
突尼斯,突尼斯,909,0,190,38,2020-04-23 10:01:40.549
斯洛伐克,斯洛伐克,1244,0,284,14,2020-04-23 10:01:40.549
拉脱维亚,拉脱维亚,761,0,71,11,2020-04-23 10:01:40.549
阿塞拜疆,阿塞拜疆,1518,0,907,20,2020-04-23 10:01:40.549
科特迪瓦,科特迪瓦,952,0,320,14,2020-04-23 10:01:40.549
哥斯达黎加,哥斯达黎加,662,0,0,6,2020-04-23 10:01:40.549
几内亚,几内亚,761,0,164,6,2020-04-23 10:01:40.549
玻利维亚,玻利维亚,598,0,0,34,2020-04-23 10:01:40.549
黎巴嫩,黎巴嫩,682,0,108,22,2020-04-23 10:01:40.549
洪都拉斯,洪都拉斯,494,0,0,46,2020-04-23 10:01:40.549
尼日尔,尼日尔,662,0,193,22,2020-04-23 10:01:40.549
尼日利亚,尼日利亚,873,0,197,28,2020-04-23 10:01:40.549
圣马力诺,圣马力诺,476,0,2,40,2020-04-23 10:01:40.549
伊拉克,伊拉克,1631,0,1146,83,2020-04-23 10:01:40.549
马耳他,马耳他,443,0,44,3,2020-04-23 10:01:40.549
泰国,泰国,2826,0,2352,49,2020-04-23 10:01:40.549
吉尔吉斯斯坦,吉尔吉斯斯坦,612,0,201,7,2020-04-23 10:01:40.549
安道尔,安道尔,723,0,309,37,2020-04-23 10:01:40.549
冰岛,冰岛,1785,0,1462,10,2020-04-23 10:01:40.549
马约特,马约特,311,0,0,4,2020-04-23 10:01:40.549
格鲁吉亚,格鲁吉亚,411,0,98,5,2020-04-23 10:01:40.549
马恩岛,马恩岛,307,0,0,10,2020-04-23 10:01:40.549
留尼旺,留尼旺,410,0,0,0,2020-04-23 10:01:40.549
危地马拉,危地马拉,294,0,0,9,2020-04-23 10:01:40.549
坦桑尼亚,坦桑尼亚,284,0,11,10,2020-04-23 10:01:40.549
阿尔巴尼亚,阿尔巴尼亚,634,0,327,27,2020-04-23 10:01:40.549
泽西岛,泽西岛,250,0,0,14,2020-04-23 10:01:40.549
根西岛,根西岛,239,0,0,10,2020-04-23 10:01:40.549
牙买加,牙买加,223,0,0,6,2020-04-23 10:01:40.549
索马里,索马里,286,0,3,14,2020-04-23 10:01:40.549
萨尔瓦多,萨尔瓦多,225,0,0,7,2020-04-23 10:01:40.549
斯里兰卡,斯里兰卡,322,0,104,7,2020-04-23 10:01:40.549
黑山,黑山,315,0,116,5,2020-04-23 10:01:40.549
肯尼亚,肯尼亚,303,0,83,14,2020-04-23 10:01:40.549
委内瑞拉,委内瑞拉,285,0,0,10,2020-04-23 10:01:40.549
塞内加尔,塞内加尔,442,0,253,6,2020-04-23 10:01:40.549
瓜德罗普岛,瓜德罗普岛,148,0,0,12,2020-04-23 10:01:40.549
