provinceName,countryName,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
巴西,巴西,126250,0,48221,8574,2020-05-07 11:14:49.825
美国,美国,1228603,0,189910,73418,2020-05-07 11:11:34.630
俄罗斯,俄罗斯,165929,0,21327,1537,2020-05-07 11:11:34.630
德国,德国,166091,0,139900,7119,2020-05-07 11:11:34.630
阿根廷,阿根廷,5208,0,1524,273,2020-05-07 10:42:10.695
韩国,韩国,10810,0,9419,256,2020-05-07 10:42:10.695
新西兰,新西兰,1139,4,1252,21,2020-05-07 10:42:10.695
美国,美国,1223468,0,189910,73039,2020-05-07 10:03:09.103
英国,英国,201101,0,344,30076,2020-05-07 10:03:09.103
俄罗斯,俄罗斯,165929,0,21327,1537,2020-05-07 10:03:09.103
意大利,意大利,214457,0,93245,29684,2020-05-07 10:03:09.103
巴西,巴西,126060,0,48221,8565,2020-05-07 10:03:09.103
西班牙,西班牙,220325,0,126002,25857,2020-05-07 10:03:09.103
法国,法国,137150,0,53972,25809,2020-05-07 10:03:09.103
土耳其,土耳其,131744,0,78202,3584,2020-05-07 10:03:09.103
荷兰,荷兰,41319,0,291,5204,2020-05-07 10:03:09.103
秘鲁,秘鲁,54817,0,17527,1533,2020-05-07 10:03:09.103
印度,印度,49391,0,14183,1694,2020-05-07 10:03:09.103
加拿大,加拿大,63496,0,28171,4232,2020-05-07 10:03:09.103
比利时,比利时,50781,0,12731,8339,2020-05-07 10:03:09.103
沙特阿拉伯,沙特阿拉伯,31938,0,6783,209,2020-05-07 10:03:09.103
厄瓜多尔,厄瓜多尔,29420,0,3433,1618,2020-05-07 10:03:09.103
葡萄牙,葡萄牙,26182,0,2076,1089,2020-05-07 10:03:09.103
瑞典,瑞典,24018,0,1543,2959,2020-05-07 10:03:09.103
新加坡,新加坡,20198,0,1408,18,2020-05-07 10:03:09.103
巴基斯坦,巴基斯坦,22550,0,6217,526,2020-05-07 10:03:09.103
白俄罗斯,白俄罗斯,19255,0,4388,112,2020-05-07 10:03:09.103
伊朗,伊朗,101650,0,81587,6418,2020-05-07 10:03:09.103
阿联酋,阿联酋,15738,0,3359,157,2020-05-07 10:03:09.103
智利,智利,23048,0,11189,281,2020-05-07 10:03:09.103
孟加拉国,孟加拉国,11719,0,177,186,2020-05-07 10:03:09.103
乌克兰,乌克兰,13184,0,2097,327,2020-05-07 10:03:09.103
波兰,波兰,14740,0,4655,733,2020-05-07 10:03:09.103
印度尼西亚,印度尼西亚,12438,0,2317,895,2020-05-07 10:03:09.103
塞尔维亚,塞尔维亚,10533,0,1971,227,2020-05-07 10:03:09.103
墨西哥,墨西哥,27634,0,16810,2704,2020-05-07 10:03:09.103
菲律宾,菲律宾,10004,0,1506,658,2020-05-07 10:03:09.103
挪威,挪威,7976,0,0,216,2020-05-07 10:03:09.103
爱尔兰,爱尔兰,22248,0,13386,1375,2020-05-07 10:03:09.103
罗马尼亚,罗马尼亚,14107,0,5788,858,2020-05-07 10:03:09.103
哥伦比亚,哥伦比亚,8959,0,1210,397,2020-05-07 10:03:09.103
多米尼加,多米尼加,8480,0,993,354,2020-05-07 10:03:09.103
巴拿马,巴拿马,7387,0,455,203,2020-05-07 10:03:09.103
以色列,以色列,16314,0,10527,238,2020-05-07 10:03:09.103
埃及,埃及,7588,0,1815,469,2020-05-07 10:03:09.103
南非,南非,7808,0,3153,153,2020-05-07 10:03:09.103
科威特,科威特,6289,0,2219,42,2020-05-07 10:03:09.103
捷克,捷克,7933,0,4202,262,2020-05-07 10:03:09.103
哈萨克斯坦,哈萨克斯坦,4298,0,995,29,2020-05-07 10:03:09.103
摩洛哥,摩洛哥,5408,0,2017,183,2020-05-07 10:03:09.103
瑞士,瑞士,30060,0,25700,1505,2020-05-07 10:03:09.103
阿富汗,阿富汗,3392,0,458,104,2020-05-07 10:03:09.103
摩尔多瓦,摩尔多瓦,4363,0,1544,140,2020-05-07 10:03:09.103
丹麦,丹麦,9938,0,6987,506,2020-05-07 10:03:09.103
阿尔及利亚,阿尔及利亚,4997,0,2197,476,2020-05-07 10:03:09.103
芬兰,芬兰,5573,0,3000,252,2020-05-07 10:03:09.103
阿曼,阿曼,2903,0,888,13,2020-05-07 10:03:09.103
匈牙利,匈牙利,3111,0,759,373,2020-05-07 10:03:09.103
巴林,巴林,3842,0,1860,8,2020-05-07 10:03:09.103
波多黎各,波多黎各,1924,0,0,97,2020-05-07 10:03:09.103
奥地利,奥地利,15633,0,13228,608,2020-05-07 10:03:09.103
亚美尼亚,亚美尼亚,2782,0,1035,40,2020-05-07 10:03:09.103
马来西亚,马来西亚,6428,0,4702,107,2020-05-07 10:03:09.103
玻利维亚,玻利维亚,1681,0,159,82,2020-05-07 10:03:09.103
爱沙尼亚,爱沙尼亚,1713,0,253,55,2020-05-07 10:03:09.103
保加利亚,保加利亚,1778,0,360,82,2020-05-07 10:03:09.103
几内亚,几内亚,1856,0,597,11,2020-05-07 10:03:09.103
韩国,韩国,10806,0,9333,255,2020-05-07 10:03:09.103
喀麦隆,喀麦隆,2265,0,1000,108,2020-05-07 10:03:09.103
斯洛文尼亚,斯洛文尼亚,1445,0,233,98,2020-05-07 10:03:09.103
古巴,古巴,1685,0,525,69,2020-05-07 10:03:09.103
洪都拉斯,洪都拉斯,1178,0,0,89,2020-05-07 10:03:09.103
希腊,希腊,2663,0,1473,147,2020-05-07 10:03:09.103
波黑,波黑,1975,0,937,82,2020-05-07 10:03:09.103
塞内加尔,塞内加尔,1433,0,493,12,2020-05-07 10:03:09.103
乌兹别克斯坦,乌兹别克斯坦,2217,0,1308,10,2020-05-07 10:03:09.103
澳大利亚,澳大利亚,6875,0,5984,97,2020-05-07 10:03:09.103
拉脱维亚,拉脱维亚,900,0,102,17,2020-05-07 10:03:09.103
科特迪瓦,科特迪瓦,1516,0,721,18,2020-05-07 10:03:09.103
伊拉克,伊拉克,2480,0,1602,102,2020-05-07 10:03:09.103
哥斯达黎加,哥斯达黎加,742,0,0,6,2020-05-07 10:03:09.103
马约特,马约特,739,0,0,9,2020-05-07 10:03:09.103
苏丹,苏丹,852,0,80,49,2020-05-07 10:03:09.103
索马里,索马里,835,0,75,38,2020-05-07 10:03:09.103
塞浦路斯,塞浦路斯,883,0,148,20,2020-05-07 10:03:09.103
危地马拉,危地马拉,730,0,0,19,2020-05-07 10:03:09.103
立陶宛,立陶宛,1449,0,718,49,2020-05-07 10:03:09.103
刚果（金）,刚果（金）,797,0,92,35,2020-05-07 10:03:09.103
斯洛伐克,斯洛伐克,1429,0,762,25,2020-05-07 10:03:09.103
萨尔瓦多,萨尔瓦多,587,0,0,13,2020-05-07 10:03:09.103
阿塞拜疆,阿塞拜疆,2127,0,1536,28,2020-05-07 10:03:09.103
斯里兰卡,斯里兰卡,771,0,213,9,2020-05-07 10:03:09.103
圣马力诺,圣马力诺,589,0,2,41,2020-05-07 10:03:09.103
黎巴嫩,黎巴嫩,750,0,206,25,2020-05-07 10:03:09.103
突尼斯,突尼斯,1022,0,482,43,2020-05-07 10:03:09.103
巴勒斯坦,巴勒斯坦,543,0,77,4,2020-05-07 10:03:09.103
牙买加,牙买加,471,0,0,9,2020-05-07 10:03:09.103
克罗地亚,克罗地亚,2119,0,1601,83,2020-05-07 10:03:09.103
留尼旺,留尼旺,425,0,0,0,2020-05-07 10:03:09.103
赤道几内亚,赤道几内亚,439,0,13,4,2020-05-07 10:03:09.103
格鲁吉亚,格鲁吉亚,610,0,184,9,2020-05-07 10:03:09.103
北马其顿,北马其顿,1539,0,1057,88,2020-05-07 10:03:09.103
卢森堡,卢森堡,3851,0,3379,98,2020-05-07 10:03:09.103
吉布提,吉布提,1124,0,755,3,2020-05-07 10:03:09.103
肯尼亚,肯尼亚,582,0,190,26,2020-05-07 10:03:09.103
委内瑞拉,委内瑞拉,361,0,0,10,2020-05-07 10:03:09.103
马里,马里,631,0,261,32,2020-05-07 10:03:09.103
马恩岛,马恩岛,325,0,0,23,2020-05-07 10:03:09.103
加蓬,加蓬,397,0,93,6,2020-05-07 10:03:09.103
吉尔吉斯斯坦,吉尔吉斯斯坦,871,0,564,12,2020-05-07 10:03:09.103
塔吉克斯坦,塔吉克斯坦,293,0,0,7,2020-05-07 10:03:09.103
泽西岛,泽西岛,293,0,0,24,2020-05-07 10:03:09.103
安道尔,安道尔,753,0,472,46,2020-05-07 10:03:09.103
阿尔巴尼亚,阿尔巴尼亚,832,0,570,31,2020-05-07 10:03:09.103
刚果（布）,刚果（布）,264,0,26,10,2020-05-07 10:03:09.103
尼日尔,尼日尔,763,0,507,38,2020-05-07 10:03:09.103
泰国,泰国,2989,0,2761,55,2020-05-07 10:03:09.103
圣多美和普林西比,圣多美和普林西比,171,0,0,3,2020-05-07 10:03:09.103
塞拉利昂,塞拉利昂,225,0,54,14,2020-05-07 10:03:09.103
乍得,乍得,170,0,0,17,2020-05-07 10:03:09.103
卢旺达,卢旺达,261,0,129,0,2020-05-07 10:03:09.103
布基纳法索,布基纳法索,729,0,555,48,2020-05-07 10:03:09.103
马耳他,马耳他,482,0,367,5,2020-05-07 10:03:09.103
斯威士兰,斯威士兰,123,0,13,2,2020-05-07 10:03:09.103
阿鲁巴,阿鲁巴,101,0,0,2,2020-05-07 10:03:09.103
海地,海地,100,0,0,11,2020-05-07 10:03:09.103
约旦,约旦,473,0,377,9,2020-05-07 10:03:09.103
利比里亚,利比里亚,178,0,75,20,2020-05-07 10:03:09.103
尼泊尔,尼泊尔,99,0,22,0,2020-05-07 10:03:09.103
巴哈马,巴哈马,84,0,0,11,2020-05-07 10:03:09.103
开曼群岛,开曼群岛,75,0,0,2,2020-05-07 10:03:09.103
埃塞俄比亚,埃塞俄比亚,162,0,93,4,2020-05-07 10:03:09.103
荷属圣马丁,荷属圣马丁,76,0,0,14,2020-05-07 10:03:09.103
法属波利尼西亚,法属波利尼西亚,60,0,0,0,2020-05-07 10:03:09.103
贝宁,贝宁,102,0,42,2,2020-05-07 10:03:09.103
马达加斯加,马达加斯加,158,0,101,0,2020-05-07 10:03:09.103
多哥,多哥,128,0,66,9,2020-05-07 10:03:09.103
赞比亚共和国,赞比亚共和国,146,0,92,4,2020-05-07 10:03:09.103
乌干达,乌干达,98,0,55,0,2020-05-07 10:03:09.103
利比亚,利比亚,64,0,24,3,2020-05-07 10:03:09.103
马拉维,马拉维,43,0,9,3,2020-05-07 10:03:09.103
蒙古,蒙古,41,0,10,0,2020-05-07 10:03:09.103
安哥拉,安哥拉,36,0,11,2,2020-05-07 10:03:09.103
也门共和国,也门共和国,26,0,1,6,2020-05-07 10:03:09.103
叙利亚,叙利亚,45,0,27,3,2020-05-07 10:03:09.103
文莱,文莱,139,0,131,1,2020-05-07 10:03:09.103
英属维尔京群岛,英属维尔京群岛,7,0,0,1,2020-05-07 10:03:09.103
新西兰,新西兰,1138,4,1252,21,2020-05-07 10:03:09.103
葡萄牙,葡萄牙,26182,0,2076,1089,2020-05-07 09:07:51.783
墨西哥,墨西哥,27634,0,16810,2704,2020-05-07 09:07:51.783
内蒙古自治区,中国,201,34,171,1,2020-05-07 08:58:07.858
陕西省,中国,308,1,266,3,2020-05-07 08:54:52.313
北京市,中国,593,164,557,9,2020-05-07 08:51:37.419
香港,中国,1040,47,932,4,2020-05-07 08:48:22.663
江苏省,中国,653,3,651,0,2020-05-07 08:48:22.663
福建省,中国,356,3,354,1,2020-05-07 08:48:22.663
广东省,中国,1589,11,1575,8,2020-05-07 08:32:09.821
中国,中国,84409,0,79268,4643,2020-05-07 08:32:09.821
中国,中国,84408,0,79249,4643,2020-05-07 08:28:55.418
黑龙江省,中国,944,394,793,13,2020-05-07 08:22:26.629
香港,中国,1040,47,923,4,2020-05-07 08:22:26.629
上海市,中国,657,300,620,7,2020-05-07 08:22:26.629
澳门,中国,45,9,40,0,2020-05-07 08:22:26.629
山西省,中国,198,64,194,0,2020-05-07 08:22:26.629
中国,中国,84408,0,79249,4643,2020-05-07 08:22:26.629
葡萄牙,葡萄牙,26182,0,2076,1089,2020-05-07 08:09:28.894
波兰,波兰,14740,0,4655,733,2020-05-07 08:09:28.894
哥伦比亚,哥伦比亚,8959,0,1210,397,2020-05-07 08:09:28.894
多米尼加,多米尼加,8480,0,993,354,2020-05-07 08:09:28.894
埃及,埃及,7588,0,1815,469,2020-05-07 08:09:28.894
南非,南非,7808,0,3153,153,2020-05-07 08:09:28.894
奥地利,奥地利,15633,0,13228,608,2020-05-07 08:09:28.894
古巴,古巴,1685,0,525,69,2020-05-07 08:09:28.894
波黑,波黑,1975,0,937,82,2020-05-07 08:09:28.894
伊拉克,伊拉克,2480,0,1602,102,2020-05-07 08:09:28.894
刚果（金）,刚果（金）,797,0,92,35,2020-05-07 08:09:28.894
斯洛伐克,斯洛伐克,1429,0,762,25,2020-05-07 08:09:28.894
突尼斯,突尼斯,1022,0,482,43,2020-05-07 08:09:28.894
克罗地亚,克罗地亚,2119,0,1601,83,2020-05-07 08:09:28.894
根西岛,根西岛,252,0,0,13,2020-05-07 08:09:28.894
刚果（布）,刚果（布）,264,0,26,10,2020-05-07 08:09:28.894
卢旺达,卢旺达,261,0,129,0,2020-05-07 08:09:28.894
巴基斯坦,巴基斯坦,22550,0,6217,526,2020-05-07 08:03:00.365
智利,智利,23048,0,11189,281,2020-05-07 08:03:00.365
爱尔兰,爱尔兰,22248,0,13386,1375,2020-05-07 08:03:00.365
奥地利,奥地利,15633,0,13228,608,2020-05-07 08:03:00.365
保加利亚,保加利亚,1778,0,360,82,2020-05-07 08:03:00.365
科特迪瓦,科特迪瓦,1516,0,721,18,2020-05-07 08:03:00.365
马约特,马约特,739,0,0,9,2020-05-07 08:03:00.365
美国,美国,1223468,0,189910,73039,2020-05-07 07:59:45.963
俄罗斯,俄罗斯,165929,0,21327,1537,2020-05-07 07:59:45.963
巴西,巴西,126060,0,48221,8565,2020-05-07 07:59:45.963
加拿大,加拿大,63496,0,28171,4232,2020-05-07 07:59:45.963
葡萄牙,葡萄牙,26182,0,2076,1089,2020-05-07 07:59:45.963
卡塔尔,卡塔尔,17142,0,1924,12,2020-05-07 07:59:45.963
白俄罗斯,白俄罗斯,19255,0,4388,112,2020-05-07 07:59:45.963
阿联酋,阿联酋,15738,0,3359,157,2020-05-07 07:59:45.963
孟加拉国,孟加拉国,11719,0,177,186,2020-05-07 07:59:45.963
智利,智利,22016,0,10710,275,2020-05-07 07:59:45.963
波兰,波兰,14431,0,4280,716,2020-05-07 07:59:45.963
罗马尼亚,罗马尼亚,14107,0,5788,858,2020-05-07 07:59:45.963
以色列,以色列,16314,0,10527,238,2020-05-07 07:59:45.963
埃及,埃及,7588,0,1815,469,2020-05-07 07:59:45.963
瑞士,瑞士,30060,0,25700,1505,2020-05-07 07:59:45.963
阿富汗,阿富汗,3392,0,458,104,2020-05-07 07:59:45.963
尼日利亚,尼日利亚,2950,0,481,98,2020-05-07 07:59:45.963
阿曼,阿曼,2903,0,888,13,2020-05-07 07:59:45.963
波多黎各,波多黎各,1924,0,0,97,2020-05-07 07:59:45.963
亚美尼亚,亚美尼亚,2782,0,1035,40,2020-05-07 07:59:45.963
几内亚,几内亚,1856,0,597,11,2020-05-07 07:59:45.963
斯洛文尼亚,斯洛文尼亚,1445,0,233,98,2020-05-07 07:59:45.963
希腊,希腊,2663,0,1473,147,2020-05-07 07:59:45.963
塞内加尔,塞内加尔,1433,0,493,12,2020-05-07 07:59:45.963
乌兹别克斯坦,乌兹别克斯坦,2217,0,1308,10,2020-05-07 07:59:45.963
科特迪瓦,科特迪瓦,1464,0,622,18,2020-05-07 07:59:45.963
澳大利亚,澳大利亚,6875,0,5984,97,2020-05-07 07:59:45.963
伊拉克,伊拉克,2480,0,1602,102,2020-05-07 07:59:45.963
马约特,马约特,739,0,0,9,2020-05-07 07:59:45.963
苏丹,苏丹,852,0,80,49,2020-05-07 07:59:45.963
萨尔瓦多,萨尔瓦多,587,0,0,13,2020-05-07 07:59:45.963
阿塞拜疆,阿塞拜疆,2127,0,1536,28,2020-05-07 07:59:45.963
斯里兰卡,斯里兰卡,771,0,213,9,2020-05-07 07:59:45.963
赤道几内亚,赤道几内亚,439,0,13,4,2020-05-07 07:59:45.963
格鲁吉亚,格鲁吉亚,610,0,184,9,2020-05-07 07:59:45.963
北马其顿,北马其顿,1539,0,1057,88,2020-05-07 07:59:45.963
卢森堡,卢森堡,3851,0,3379,98,2020-05-07 07:59:45.963
委内瑞拉,委内瑞拉,361,0,0,10,2020-05-07 07:59:45.963
加蓬,加蓬,397,0,93,6,2020-05-07 07:59:45.963
吉尔吉斯斯坦,吉尔吉斯斯坦,871,0,564,12,2020-05-07 07:59:45.963
巴拉圭,巴拉圭,431,0,130,10,2020-05-07 07:59:45.963
根西岛,根西岛,252,0,0,13,2020-05-07 07:59:45.963
安道尔,安道尔,753,0,472,46,2020-05-07 07:59:45.963
尼日尔,尼日尔,763,0,507,38,2020-05-07 07:59:45.963
刚果（布）,刚果（布）,236,0,26,10,2020-05-07 07:59:45.963
塞拉利昂,塞拉利昂,225,0,54,14,2020-05-07 07:59:45.963
佛得角,佛得角,186,0,37,2,2020-05-07 07:59:45.963
直布罗陀,直布罗陀,144,0,0,1,2020-05-07 07:59:45.963
瓜德罗普岛,瓜德罗普岛,152,0,0,13,2020-05-07 07:59:45.963
法属圭亚那,法属圭亚那,133,0,0,1,2020-05-07 07:59:45.963
布基纳法索,布基纳法索,729,0,555,48,2020-05-07 07:59:45.963
钻石公主号邮轮,钻石公主号邮轮,712,0,574,13,2020-05-07 07:59:45.963
马耳他,马耳他,482,0,367,5,2020-05-07 07:59:45.963
斯威士兰,斯威士兰,123,0,13,2,2020-05-07 07:59:45.963
特立尼达和多巴哥,特立尼达和多巴哥,116,0,0,8,2020-05-07 07:59:45.963
百慕大,百慕大,115,0,0,7,2020-05-07 07:59:45.963
海地,海地,100,0,0,11,2020-05-07 07:59:45.963
冰岛,冰岛,1799,0,1706,10,2020-05-07 07:59:45.963
柬埔寨,柬埔寨,122,0,50,0,2020-05-07 07:59:45.963
文莱,文莱,139,0,131,1,2020-05-07 07:59:45.963
毛里求斯,毛里求斯,332,0,319,10,2020-05-07 07:59:45.963
厄瓜多尔,厄瓜多尔,29420,0,3433,1618,2020-05-07 07:56:31.802
波兰,波兰,14431,0,4280,716,2020-05-07 07:56:31.802
爱尔兰,爱尔兰,22248,0,13386,1375,2020-05-07 07:56:31.802
巴拿马,巴拿马,7387,0,455,203,2020-05-07 07:56:31.802
埃及,埃及,7588,0,1815,469,2020-05-07 07:56:31.802
南非,南非,7572,0,2746,148,2020-05-07 07:56:31.802
捷克,捷克,7933,0,4202,262,2020-05-07 07:56:31.802
阿根廷,阿根廷,5020,0,1320,264,2020-05-07 07:56:31.802
瑞士,瑞士,29927,0,25345,1482,2020-05-07 07:56:31.802
波多黎各,波多黎各,1924,0,0,97,2020-05-07 07:56:31.802
马里,马里,631,0,261,32,2020-05-07 07:56:31.802
尼日尔,尼日尔,763,0,507,38,2020-05-07 07:56:31.802
也门共和国,也门共和国,26,0,1,6,2020-05-07 07:56:31.802
秘鲁,秘鲁,54817,0,17527,1533,2020-05-07 07:53:17.432
印度,印度,49391,0,14183,1694,2020-05-07 07:53:17.432
比利时,比利时,50781,0,12731,8339,2020-05-07 07:53:17.432
阿联酋,阿联酋,15738,0,3359,157,2020-05-07 07:53:17.432
日本,日本,15253,0,3466,556,2020-05-07 07:53:17.432
南非,南非,7572,0,2746,148,2020-05-07 07:53:17.432
瑞士,瑞士,29927,0,25345,1482,2020-05-07 07:53:17.432
巴林,巴林,3842,0,1860,8,2020-05-07 07:53:17.432
波多黎各,波多黎各,1924,0,0,97,2020-05-07 07:53:17.432
奥地利,奥地利,15579,0,13228,600,2020-05-07 07:53:17.432
希腊,希腊,2663,0,1473,147,2020-05-07 07:53:17.432
澳大利亚,澳大利亚,6875,0,5984,97,2020-05-07 07:53:17.432
马尔代夫,马尔代夫,573,0,20,2,2020-05-07 07:53:17.432
卢森堡,卢森堡,3851,0,3379,98,2020-05-07 07:53:17.432
吉布提,吉布提,1124,0,755,3,2020-05-07 07:53:17.432
几内亚比绍,几内亚比绍,292,0,19,2,2020-05-07 07:53:17.432
佛得角,佛得角,186,0,37,2,2020-05-07 07:53:17.432
阿鲁巴,阿鲁巴,101,0,0,2,2020-05-07 07:53:17.432
贝宁,贝宁,102,0,42,2,2020-05-07 07:53:17.432
巴西,巴西,126060,0,48221,8565,2020-05-07 07:50:02.894
法国,法国,137150,0,53972,25809,2020-05-07 07:50:02.894
加拿大,加拿大,63496,0,28171,4232,2020-05-07 07:50:02.894
比利时,比利时,50781,0,12441,8339,2020-05-07 07:50:02.894
葡萄牙,葡萄牙,26182,0,1743,1089,2020-05-07 07:50:02.894
智利,智利,22016,0,10710,275,2020-05-07 07:50:02.894
菲律宾,菲律宾,10004,0,1506,658,2020-05-07 07:50:02.894
爱尔兰,爱尔兰,22248,0,13386,1375,2020-05-07 07:50:02.894
多米尼加,多米尼加,8480,0,993,354,2020-05-07 07:50:02.894
丹麦,丹麦,9938,0,6987,506,2020-05-07 07:50:02.894
波黑,波黑,1975,0,937,82,2020-05-07 07:50:02.894
伊拉克,伊拉克,2480,0,1602,102,2020-05-07 07:50:02.894
牙买加,牙买加,471,0,0,9,2020-05-07 07:50:02.894
马里,马里,631,0,261,32,2020-05-07 07:50:02.894
根西岛,根西岛,252,0,0,13,2020-05-07 07:50:02.894
安道尔,安道尔,753,0,472,46,2020-05-07 07:50:02.894
约旦,约旦,473,0,377,9,2020-05-07 07:50:02.894
美国,美国,1223468,0,189910,73039,2020-05-07 07:46:48.192
英国,英国,201101,0,344,30076,2020-05-07 07:46:48.192
意大利,意大利,214457,0,93245,29684,2020-05-07 07:46:48.192
西班牙,西班牙,220325,0,126002,25857,2020-05-07 07:46:48.192
土耳其,土耳其,131744,0,78202,3584,2020-05-07 07:46:48.192
秘鲁,秘鲁,51189,0,14427,1444,2020-05-07 07:46:48.192
乌克兰,乌克兰,13184,0,2097,327,2020-05-07 07:46:48.192
挪威,挪威,7976,0,0,216,2020-05-07 07:46:48.192
巴拿马,巴拿马,7387,0,455,203,2020-05-07 07:46:48.192
墨西哥,墨西哥,26025,0,16810,2507,2020-05-07 07:46:48.192
摩洛哥,摩洛哥,5408,0,2017,183,2020-05-07 07:46:48.192
丹麦,丹麦,9938,0,6987,506,2020-05-07 07:46:48.192
阿尔及利亚,阿尔及利亚,4997,0,2197,476,2020-05-07 07:46:48.192
芬兰,芬兰,5573,0,3000,252,2020-05-07 07:46:48.192
喀麦隆,喀麦隆,2265,0,1000,108,2020-05-07 07:46:48.192
拉脱维亚,拉脱维亚,900,0,102,17,2020-05-07 07:46:48.192
危地马拉,危地马拉,730,0,0,19,2020-05-07 07:46:48.192
卢森堡,卢森堡,3840,0,3379,96,2020-05-07 07:46:48.192
委内瑞拉,委内瑞拉,361,0,0,10,2020-05-07 07:46:48.192
乌拉圭,乌拉圭,670,0,468,17,2020-05-07 07:46:48.192
圣多美和普林西比,圣多美和普林西比,171,0,0,3,2020-05-07 07:46:48.192
乍得,乍得,170,0,0,17,2020-05-07 07:46:48.192
直布罗陀,直布罗陀,144,0,0,1,2020-05-07 07:46:48.192
关岛,关岛,146,0,0,5,2020-05-07 07:46:48.192
瓜德罗普岛,瓜德罗普岛,152,0,0,13,2020-05-07 07:46:48.192
缅甸,缅甸,161,0,37,6,2020-05-07 07:46:48.192
利比里亚,利比里亚,178,0,75,20,2020-05-07 07:46:48.192
埃塞俄比亚,埃塞俄比亚,162,0,93,4,2020-05-07 07:46:48.192
黑山,黑山,324,0,253,8,2020-05-07 07:46:48.192
马达加斯加,马达加斯加,158,0,101,0,2020-05-07 07:46:48.192
赞比亚共和国,赞比亚共和国,146,0,92,4,2020-05-07 07:46:48.192
文莱,文莱,139,0,131,1,2020-05-07 07:46:48.192
美国,美国,1206323,0,189791,71152,2020-05-07 07:30:36.842
英国,英国,201101,0,344,29427,2020-05-07 07:30:36.842
俄罗斯,俄罗斯,165929,0,21327,1537,2020-05-07 07:30:36.842
意大利,意大利,213013,0,85231,29315,2020-05-07 07:30:36.842
西班牙,西班牙,220325,0,126002,25857,2020-05-07 07:30:36.842
巴西,巴西,116299,0,48221,7966,2020-05-07 07:30:36.842
法国,法国,132967,0,52736,25531,2020-05-07 07:30:36.842
土耳其,土耳其,129491,0,73285,3520,2020-05-07 07:30:36.842
荷兰,荷兰,41319,0,291,5204,2020-05-07 07:30:36.842
秘鲁,秘鲁,51189,0,14427,1444,2020-05-07 07:30:36.842
印度,印度,49391,0,14182,1694,2020-05-07 07:30:36.842
加拿大,加拿大,62046,0,26993,4043,2020-05-07 07:30:36.842
比利时,比利时,50781,0,12441,8339,2020-05-07 07:30:36.842
厄瓜多尔,厄瓜多尔,31881,0,3433,1569,2020-05-07 07:30:36.842
沙特阿拉伯,沙特阿拉伯,31938,0,6783,209,2020-05-07 07:30:36.842
葡萄牙,葡萄牙,26182,0,1743,1089,2020-05-07 07:30:36.842
德国,德国,164807,0,137400,6996,2020-05-07 07:30:36.842
瑞典,瑞典,24018,0,1543,2959,2020-05-07 07:30:36.842
新加坡,新加坡,20198,0,1408,18,2020-05-07 07:30:36.842
巴基斯坦,巴基斯坦,22550,0,6217,526,2020-05-07 07:30:36.842
卡塔尔,卡塔尔,17142,0,1924,12,2020-05-07 07:30:36.842
白俄罗斯,白俄罗斯,19255,0,4388,112,2020-05-07 07:30:36.842
伊朗,伊朗,101650,0,81587,6418,2020-05-07 07:30:36.842
阿联酋,阿联酋,15192,0,3153,146,2020-05-07 07:30:36.842
孟加拉国,孟加拉国,11719,0,177,186,2020-05-07 07:30:36.842
日本,日本,15253,0,3466,556,2020-05-07 07:30:36.842
智利,智利,22016,0,10710,275,2020-05-07 07:30:36.842
乌克兰,乌克兰,13184,0,2097,327,2020-05-07 07:30:36.842
波兰,波兰,14431,0,4280,716,2020-05-07 07:30:36.842
印度尼西亚,印度尼西亚,12438,0,2317,895,2020-05-07 07:30:36.842
塞尔维亚,塞尔维亚,10533,0,1971,227,2020-05-07 07:30:36.842
菲律宾,菲律宾,10004,0,1506,658,2020-05-07 07:30:36.842
挪威,挪威,7903,0,0,215,2020-05-07 07:30:36.842
罗马尼亚,罗马尼亚,14107,0,5788,858,2020-05-07 07:30:36.842
爱尔兰,爱尔兰,21983,0,13386,1339,2020-05-07 07:30:36.842
多米尼加,多米尼加,8480,0,993,354,2020-05-07 07:30:36.842
哥伦比亚,哥伦比亚,8613,0,1210,378,2020-05-07 07:30:36.842
巴拿马,巴拿马,7387,0,455,203,2020-05-07 07:30:36.842
墨西哥,墨西哥,26025,0,16810,2507,2020-05-07 07:30:36.842
以色列,以色列,16314,0,10527,238,2020-05-07 07:30:36.842
埃及,埃及,7201,0,1730,452,2020-05-07 07:30:36.842
南非,南非,7572,0,2746,148,2020-05-07 07:30:36.842
科威特,科威特,6289,0,2219,42,2020-05-07 07:30:36.842
捷克,捷克,7896,0,3999,257,2020-05-07 07:30:36.842
阿根廷,阿根廷,5020,0,1320,264,2020-05-07 07:30:36.842
哈萨克斯坦,哈萨克斯坦,4298,0,995,29,2020-05-07 07:30:36.842
摩洛哥,摩洛哥,5382,0,1969,182,2020-05-07 07:30:36.842
瑞士,瑞士,29927,0,25345,1482,2020-05-07 07:30:36.842
阿富汗,阿富汗,3224,0,421,95,2020-05-07 07:30:36.842
摩尔多瓦,摩尔多瓦,4363,0,1544,140,2020-05-07 07:30:36.842
加纳,加纳,2719,0,294,18,2020-05-07 07:30:36.842
尼日利亚,尼日利亚,2950,0,481,98,2020-05-07 07:30:36.842
阿尔及利亚,阿尔及利亚,4838,0,1998,470,2020-05-07 07:30:36.842
丹麦,丹麦,9821,0,6987,503,2020-05-07 07:30:36.842
